Date Time,Order Number,Activity,Server
2024-05-28 06:04:00,726,Drink Prepared,Barista E
2024-05-28 06:04:00,589,Snack Served,Barista C
2024-05-28 06:05:00,726,Drink Served,Barista E
2024-05-28 06:06:00,584,Order Taken,Barista A
2024-05-28 06:06:00,576,Drink Served,Barista D
2024-05-28 06:06:00,664,Order Taken,Barista F
2024-05-28 06:06:00,589,Bill Delivered,Barista C
2024-05-28 06:08:00,576,Snack Prepared,Barista D
2024-05-28 06:08:00,589,Bill Paid,Barista C
2024-05-28 06:10:00,726,Snack Prepared,Barista E
2024-05-28 06:10:00,576,Snack Served,Barista D
2024-05-28 06:11:00,679,Drink Prepared,Barista B
2024-05-28 06:11:00,594,Seated,Barista C
2024-05-28 06:11:00,726,Snack Served,Barista E
2024-05-28 06:12:00,584,Drink Prepared,Barista A
2024-05-28 06:12:00,664,Drink Prepared,Barista F
2024-05-28 06:12:00,576,Bill Delivered,Barista D
2024-05-28 06:12:00,679,Drink Served,Barista B
2024-05-28 06:13:00,594,Order Taken,Barista C
2024-05-28 06:13:00,726,Bill Delivered,Barista E
2024-05-28 06:14:00,584,Drink Served,Barista A
2024-05-28 06:14:00,664,Drink Served,Barista F
2024-05-28 06:14:00,726,Bill Paid,Barista E
2024-05-28 06:15:00,576,Bill Paid,Barista D
2024-05-28 06:15:00,731,Seated,Barista E
2024-05-28 06:16:00,584,Snack Prepared,Barista A
2024-05-28 06:17:00,679,Snack Prepared,Barista B
2024-05-28 06:17:00,584,Snack Served,Barista A
2024-05-28 06:18:00,664,Snack Prepared,Barista F
2024-05-28 06:18:00,585,Seated,Barista D
2024-05-28 06:18:00,584,Bill Delivered,Barista A
2024-05-28 06:19:00,731,Order Taken,Barista E
2024-05-28 06:19:00,679,Snack Served,Barista B
2024-05-28 06:20:00,594,Drink Prepared,Barista C
2024-05-28 06:20:00,585,Order Taken,Barista D
2024-05-28 06:20:00,584,Bill Paid,Barista A
2024-05-28 06:20:00,679,Bill Delivered,Barista B
2024-05-28 06:21:00,664,Snack Served,Barista F
2024-05-28 06:22:00,594,Drink Served,Barista C
2024-05-28 06:22:00,679,Bill Paid,Barista B
2024-05-28 06:22:00,664,Bill Delivered,Barista F
2024-05-28 06:23:00,586,Seated,Barista A
2024-05-28 06:23:00,664,Bill Paid,Barista F
2024-05-28 06:23:00,687,Seated,Barista B
2024-05-28 06:24:00,585,Drink Prepared,Barista D
2024-05-28 06:25:00,731,Drink Prepared,Barista E
2024-05-28 06:25:00,586,Order Taken,Barista A
2024-05-28 06:26:00,675,Seated,Barista F
2024-05-28 06:26:00,585,Drink Served,Barista D
2024-05-28 06:27:00,594,Snack Prepared,Barista C
2024-05-28 06:27:00,687,Order Taken,Barista B
2024-05-28 06:28:00,731,Drink Served,Barista E
2024-05-28 06:28:00,675,Order Taken,Barista F
2024-05-28 06:30:00,594,Snack Served,Barista C
2024-05-28 06:31:00,586,Drink Prepared,Barista A
2024-05-28 06:31:00,585,Snack Prepared,Barista D
2024-05-28 06:31:00,675,Drink Prepared,Barista F
2024-05-28 06:31:00,594,Bill Delivered,Barista C
2024-05-28 06:32:00,675,Drink Served,Barista F
2024-05-28 06:32:00,594,Bill Paid,Barista C
2024-05-28 06:33:00,687,Drink Prepared,Barista B
2024-05-28 06:33:00,731,Snack Prepared,Barista E
2024-05-28 06:33:00,586,Drink Served,Barista A
2024-05-28 06:33:00,585,Snack Served,Barista D
2024-05-28 06:34:00,608,Seated,Barista C
2024-05-28 06:34:00,687,Drink Served,Barista B
2024-05-28 06:34:00,731,Snack Served,Barista E
2024-05-28 06:35:00,675,Snack Prepared,Barista F
2024-05-28 06:35:00,585,Bill Delivered,Barista D
2024-05-28 06:35:00,731,Bill Delivered,Barista E
2024-05-28 06:36:00,608,Order Taken,Barista C
2024-05-28 06:36:00,585,Bill Paid,Barista D
2024-05-28 06:37:00,675,Snack Served,Barista F
2024-05-28 06:38:00,586,Snack Prepared,Barista A
2024-05-28 06:38:00,731,Bill Paid,Barista E
2024-05-28 06:38:00,588,Seated,Barista D
2024-05-28 06:38:00,675,Bill Delivered,Barista F
2024-05-28 06:39:00,687,Snack Prepared,Barista B
2024-05-28 06:39:00,608,Drink Prepared,Barista C
2024-05-28 06:39:00,675,Bill Paid,Barista F
2024-05-28 06:40:00,743,Seated,Barista E
2024-05-28 06:41:00,586,Snack Served,Barista A
2024-05-28 06:41:00,687,Snack Served,Barista B
2024-05-28 06:41:00,608,Drink Served,Barista C
2024-05-28 06:42:00,677,Seated,Barista F
2024-05-28 06:42:00,743,Order Taken,Barista E
2024-05-28 06:42:00,586,Bill Delivered,Barista A
2024-05-28 06:42:00,687,Bill Delivered,Barista B
2024-05-28 06:43:00,588,Order Taken,Barista D
2024-05-28 06:43:00,586,Bill Paid,Barista A
2024-05-28 06:44:00,593,Seated,Barista A
2024-05-28 06:45:00,687,Bill Paid,Barista B
2024-05-28 06:46:00,608,Snack Prepared,Barista C
2024-05-28 06:46:00,677,Order Taken,Barista F
2024-05-28 06:46:00,588,Drink Prepared,Barista D
2024-05-28 06:47:00,743,Drink Prepared,Barista E
2024-05-28 06:47:00,593,Order Taken,Barista A
2024-05-28 06:47:00,588,Drink Served,Barista D
2024-05-28 06:48:00,695,Seated,Barista B
2024-05-28 06:48:00,608,Snack Served,Barista C
2024-05-28 06:49:00,588,Snack Prepared,Barista D
2024-05-28 06:50:00,743,Drink Served,Barista E
2024-05-28 06:50:00,608,Bill Delivered,Barista C
2024-05-28 06:51:00,677,Drink Prepared,Barista F
2024-05-28 06:51:00,588,Snack Served,Barista D
2024-05-28 06:51:00,608,Bill Paid,Barista C
2024-05-28 06:52:00,593,Drink Prepared,Barista A
2024-05-28 06:53:00,695,Order Taken,Barista B
2024-05-28 06:53:00,677,Drink Served,Barista F
2024-05-28 06:53:00,588,Bill Delivered,Barista D
2024-05-28 06:53:00,618,Seated,Barista C
2024-05-28 06:54:00,593,Drink Served,Barista A
2024-05-28 06:55:00,743,Snack Prepared,Barista E
2024-05-28 06:55:00,588,Bill Paid,Barista D
2024-05-28 06:56:00,695,Drink Prepared,Barista B
2024-05-28 06:56:00,618,Order Taken,Barista C
2024-05-28 06:56:00,592,Seated,Barista D
2024-05-28 06:57:00,677,Snack Prepared,Barista F
2024-05-28 06:57:00,695,Drink Served,Barista B
2024-05-28 06:58:00,593,Snack Prepared,Barista A
2024-05-28 06:58:00,743,Snack Served,Barista E
2024-05-28 06:59:00,618,Drink Prepared,Barista C
2024-05-28 06:59:00,677,Snack Served,Barista F
2024-05-28 06:59:00,593,Snack Served,Barista A
2024-05-28 06:59:00,743,Bill Delivered,Barista E
2024-05-28 07:00:00,593,Bill Delivered,Barista A
2024-05-28 07:00:00,743,Bill Paid,Barista E
2024-05-28 07:01:00,592,Order Taken,Barista D
2024-05-28 07:01:00,677,Bill Delivered,Barista F
2024-05-28 07:01:00,745,Seated,Barista E
2024-05-28 07:02:00,695,Snack Prepared,Barista B
2024-05-28 07:02:00,618,Drink Served,Barista C
2024-05-28 07:03:00,593,Bill Paid,Barista A
2024-05-28 07:03:00,695,Snack Served,Barista B
2024-05-28 07:04:00,677,Bill Paid,Barista F
2024-05-28 07:05:00,618,Snack Prepared,Barista C
2024-05-28 07:05:00,695,Bill Delivered,Barista B
2024-05-28 07:05:00,597,Seated,Barista A
2024-05-28 07:06:00,745,Order Taken,Barista E
2024-05-28 07:06:00,682,Seated,Barista F
2024-05-28 07:06:00,618,Snack Served,Barista C
2024-05-28 07:07:00,695,Bill Paid,Barista B
2024-05-28 07:07:00,597,Order Taken,Barista A
2024-05-28 07:07:00,618,Bill Delivered,Barista C
2024-05-28 07:08:00,592,Drink Prepared,Barista D
2024-05-28 07:08:00,618,Bill Paid,Barista C
2024-05-28 07:08:00,697,Seated,Barista B
2024-05-28 07:09:00,745,Drink Prepared,Barista E
2024-05-28 07:10:00,682,Order Taken,Barista F
2024-05-28 07:10:00,592,Drink Served,Barista D
2024-05-28 07:11:00,597,Drink Prepared,Barista A
2024-05-28 07:11:00,623,Seated,Barista C
2024-05-28 07:11:00,745,Drink Served,Barista E
2024-05-28 07:12:00,697,Order Taken,Barista B
2024-05-28 07:13:00,592,Snack Prepared,Barista D
2024-05-28 07:14:00,597,Drink Served,Barista A
2024-05-28 07:14:00,745,Snack Prepared,Barista E
2024-05-28 07:15:00,623,Order Taken,Barista C
2024-05-28 07:16:00,592,Snack Served,Barista D
2024-05-28 07:17:00,682,Drink Prepared,Barista F
2024-05-28 07:17:00,745,Snack Served,Barista E
2024-05-28 07:18:00,697,Drink Prepared,Barista B
2024-05-28 07:18:00,597,Snack Prepared,Barista A
2024-05-28 07:18:00,592,Bill Delivered,Barista D
2024-05-28 07:19:00,682,Drink Served,Barista F
2024-05-28 07:19:00,745,Bill Delivered,Barista E
2024-05-28 07:19:00,697,Drink Served,Barista B
2024-05-28 07:19:00,592,Bill Paid,Barista D
2024-05-28 07:20:00,597,Snack Served,Barista A
2024-05-28 07:20:00,745,Bill Paid,Barista E
2024-05-28 07:20:00,598,Seated,Barista D
2024-05-28 07:21:00,623,Drink Prepared,Barista C
2024-05-28 07:21:00,697,Snack Prepared,Barista B
2024-05-28 07:21:00,597,Bill Delivered,Barista A
2024-05-28 07:21:00,746,Seated,Barista E
2024-05-28 07:22:00,682,Snack Prepared,Barista F
2024-05-28 07:22:00,623,Drink Served,Barista C
2024-05-28 07:23:00,598,Order Taken,Barista D
2024-05-28 07:23:00,697,Snack Served,Barista B
2024-05-28 07:23:00,746,Order Taken,Barista E
2024-05-28 07:24:00,597,Bill Paid,Barista A
2024-05-28 07:24:00,682,Snack Served,Barista F
2024-05-28 07:24:00,697,Bill Delivered,Barista B
2024-05-28 07:25:00,682,Bill Delivered,Barista F
2024-05-28 07:25:00,602,Seated,Barista A
2024-05-28 07:26:00,623,Snack Prepared,Barista C
2024-05-28 07:26:00,697,Bill Paid,Barista B
2024-05-28 07:27:00,682,Bill Paid,Barista F
2024-05-28 07:27:00,623,Snack Served,Barista C
2024-05-28 07:27:00,706,Seated,Barista B
2024-05-28 07:28:00,598,Drink Prepared,Barista D
2024-05-28 07:28:00,623,Bill Delivered,Barista C
2024-05-28 07:29:00,602,Order Taken,Barista A
2024-05-28 07:29:00,706,Order Taken,Barista B
2024-05-28 07:29:00,598,Drink Served,Barista D
2024-05-28 07:29:00,623,Bill Paid,Barista C
2024-05-28 07:30:00,746,Drink Prepared,Barista E
2024-05-28 07:30:00,686,Seated,Barista F
2024-05-28 07:30:00,630,Seated,Barista C
2024-05-28 07:32:00,686,Order Taken,Barista F
2024-05-28 07:33:00,598,Snack Prepared,Barista D
2024-05-28 07:33:00,746,Drink Served,Barista E
2024-05-28 07:33:00,630,Order Taken,Barista C
2024-05-28 07:34:00,598,Snack Served,Barista D
2024-05-28 07:35:00,706,Drink Prepared,Barista B
2024-05-28 07:35:00,746,Snack Prepared,Barista E
2024-05-28 07:36:00,602,Drink Prepared,Barista A
2024-05-28 07:36:00,598,Bill Delivered,Barista D
2024-05-28 07:36:00,706,Drink Served,Barista B
2024-05-28 07:36:00,746,Snack Served,Barista E
2024-05-28 07:37:00,602,Drink Served,Barista A
2024-05-28 07:37:00,598,Bill Paid,Barista D
2024-05-28 07:38:00,630,Drink Prepared,Barista C
2024-05-28 07:38:00,706,Snack Prepared,Barista B
2024-05-28 07:38:00,746,Bill Delivered,Barista E
2024-05-28 07:38:00,599,Seated,Barista D
2024-05-28 07:39:00,686,Drink Prepared,Barista F
2024-05-28 07:40:00,630,Drink Served,Barista C
2024-05-28 07:40:00,746,Bill Paid,Barista E
2024-05-28 07:41:00,706,Snack Served,Barista B
2024-05-28 07:41:00,747,Seated,Barista E
2024-05-28 07:42:00,602,Snack Prepared,Barista A
2024-05-28 07:42:00,686,Drink Served,Barista F
2024-05-28 07:42:00,706,Bill Delivered,Barista B
2024-05-28 07:43:00,599,Order Taken,Barista D
2024-05-28 07:44:00,706,Bill Paid,Barista B
2024-05-28 07:45:00,630,Snack Prepared,Barista C
2024-05-28 07:45:00,747,Order Taken,Barista E
2024-05-28 07:45:00,602,Snack Served,Barista A
2024-05-28 07:45:00,686,Snack Prepared,Barista F
2024-05-28 07:45:00,710,Seated,Barista B
2024-05-28 07:46:00,602,Bill Delivered,Barista A
2024-05-28 07:47:00,599,Drink Prepared,Barista D
2024-05-28 07:47:00,686,Snack Served,Barista F
2024-05-28 07:48:00,630,Snack Served,Barista C
2024-05-28 07:48:00,602,Bill Paid,Barista A
2024-05-28 07:48:00,686,Bill Delivered,Barista F
2024-05-28 07:49:00,630,Bill Delivered,Barista C
2024-05-28 07:49:00,604,Seated,Barista A
2024-05-28 07:50:00,747,Drink Prepared,Barista E
2024-05-28 07:50:00,710,Order Taken,Barista B
2024-05-28 07:50:00,599,Drink Served,Barista D
2024-05-28 07:50:00,630,Bill Paid,Barista C
2024-05-28 07:51:00,686,Bill Paid,Barista F
2024-05-28 07:52:00,747,Drink Served,Barista E
2024-05-28 07:53:00,604,Order Taken,Barista A
2024-05-28 07:53:00,599,Snack Prepared,Barista D
2024-05-28 07:53:00,637,Seated,Barista C
2024-05-28 07:53:00,692,Seated,Barista F
2024-05-28 07:56:00,599,Snack Served,Barista D
2024-05-28 07:57:00,710,Drink Prepared,Barista B
2024-05-28 07:57:00,747,Snack Prepared,Barista E
2024-05-28 07:57:00,637,Order Taken,Barista C
2024-05-28 07:58:00,604,Drink Prepared,Barista A
2024-05-28 07:58:00,692,Order Taken,Barista F
2024-05-28 07:58:00,599,Bill Delivered,Barista D
2024-05-28 07:58:00,710,Drink Served,Barista B
2024-05-28 07:58:00,747,Snack Served,Barista E
2024-05-28 07:59:00,599,Bill Paid,Barista D
2024-05-28 07:59:00,747,Bill Delivered,Barista E
2024-05-28 08:00:00,600,Seated,Barista D
2024-05-28 08:01:00,604,Drink Served,Barista A
2024-05-28 08:01:00,692,Drink Prepared,Barista F
2024-05-28 08:02:00,710,Snack Prepared,Barista B
2024-05-28 08:02:00,747,Bill Paid,Barista E
2024-05-28 08:03:00,692,Drink Served,Barista F
2024-05-28 08:03:00,710,Snack Served,Barista B
2024-05-28 08:04:00,637,Drink Prepared,Barista C
2024-05-28 08:04:00,600,Order Taken,Barista D
2024-05-28 08:04:00,604,Snack Prepared,Barista A
2024-05-28 08:05:00,755,Seated,Barista E
2024-05-28 08:05:00,692,Snack Prepared,Barista F
2024-05-28 08:05:00,710,Bill Delivered,Barista B
2024-05-28 08:05:00,637,Drink Served,Barista C
2024-05-28 08:06:00,604,Snack Served,Barista A
2024-05-28 08:06:00,710,Bill Paid,Barista B
2024-05-28 08:07:00,637,Snack Prepared,Barista C
2024-05-28 08:07:00,604,Bill Delivered,Barista A
2024-05-28 08:07:00,714,Seated,Barista B
2024-05-28 08:08:00,755,Order Taken,Barista E
2024-05-28 08:08:00,692,Snack Served,Barista F
2024-05-28 08:09:00,600,Drink Prepared,Barista D
2024-05-28 08:09:00,604,Bill Paid,Barista A
2024-05-28 08:09:00,714,Order Taken,Barista B
2024-05-28 08:10:00,637,Snack Served,Barista C
2024-05-28 08:10:00,692,Bill Delivered,Barista F
2024-05-28 08:10:00,612,Seated,Barista A
2024-05-28 08:11:00,755,Drink Prepared,Barista E
2024-05-28 08:11:00,600,Drink Served,Barista D
2024-05-28 08:11:00,692,Bill Paid,Barista F
2024-05-28 08:12:00,637,Bill Delivered,Barista C
2024-05-28 08:13:00,714,Drink Prepared,Barista B
2024-05-28 08:13:00,755,Drink Served,Barista E
2024-05-28 08:13:00,693,Seated,Barista F
2024-05-28 08:14:00,600,Snack Prepared,Barista D
2024-05-28 08:15:00,612,Order Taken,Barista A
2024-05-28 08:15:00,637,Bill Paid,Barista C
2024-05-28 08:15:00,755,Snack Prepared,Barista E
2024-05-28 08:15:00,693,Order Taken,Barista F
2024-05-28 08:16:00,714,Drink Served,Barista B
2024-05-28 08:16:00,600,Snack Served,Barista D
2024-05-28 08:17:00,600,Bill Delivered,Barista D
2024-05-28 08:18:00,755,Snack Served,Barista E
2024-05-28 08:18:00,646,Seated,Barista C
2024-05-28 08:18:00,600,Bill Paid,Barista D
2024-05-28 08:19:00,714,Snack Prepared,Barista B
2024-05-28 08:20:00,612,Drink Prepared,Barista A
2024-05-28 08:20:00,755,Bill Delivered,Barista E
2024-05-28 08:21:00,609,Seated,Barista D
2024-05-28 08:22:00,693,Drink Prepared,Barista F
2024-05-28 08:22:00,714,Snack Served,Barista B
2024-05-28 08:23:00,646,Order Taken,Barista C
2024-05-28 08:23:00,612,Drink Served,Barista A
2024-05-28 08:23:00,755,Bill Paid,Barista E
2024-05-28 08:23:00,693,Drink Served,Barista F
2024-05-28 08:24:00,714,Bill Delivered,Barista B
2024-05-28 08:25:00,767,Seated,Barista E
2024-05-28 08:26:00,609,Order Taken,Barista D
2024-05-28 08:26:00,612,Snack Prepared,Barista A
2024-05-28 08:26:00,693,Snack Prepared,Barista F
2024-05-28 08:26:00,714,Bill Paid,Barista B
2024-05-28 08:27:00,646,Drink Prepared,Barista C
2024-05-28 08:27:00,612,Snack Served,Barista A
2024-05-28 08:28:00,715,Seated,Barista B
2024-05-28 08:28:00,612,Bill Delivered,Barista A
2024-05-28 08:29:00,767,Order Taken,Barista E
2024-05-28 08:29:00,693,Snack Served,Barista F
2024-05-28 08:29:00,646,Drink Served,Barista C
2024-05-28 08:29:00,612,Bill Paid,Barista A
2024-05-28 08:30:00,609,Drink Prepared,Barista D
2024-05-28 08:30:00,693,Bill Delivered,Barista F
2024-05-28 08:31:00,715,Order Taken,Barista B
2024-05-28 08:31:00,646,Snack Prepared,Barista C
2024-05-28 08:32:00,767,Drink Prepared,Barista E
2024-05-28 08:32:00,615,Seated,Barista A
2024-05-28 08:32:00,693,Bill Paid,Barista F
2024-05-28 08:32:00,646,Snack Served,Barista C
2024-05-28 08:33:00,609,Drink Served,Barista D
2024-05-28 08:33:00,698,Seated,Barista F
2024-05-28 08:34:00,646,Bill Delivered,Barista C
2024-05-28 08:35:00,767,Drink Served,Barista E
2024-05-28 08:36:00,615,Order Taken,Barista A
2024-05-28 08:36:00,646,Bill Paid,Barista C
2024-05-28 08:37:00,715,Drink Prepared,Barista B
2024-05-28 08:37:00,660,Seated,Barista C
2024-05-28 08:38:00,609,Snack Prepared,Barista D
2024-05-28 08:38:00,698,Order Taken,Barista F
2024-05-28 08:38:00,715,Drink Served,Barista B
2024-05-28 08:39:00,767,Snack Prepared,Barista E
2024-05-28 08:40:00,609,Snack Served,Barista D
2024-05-28 08:40:00,767,Snack Served,Barista E
2024-05-28 08:41:00,698,Drink Prepared,Barista F
2024-05-28 08:41:00,715,Snack Prepared,Barista B
2024-05-28 08:41:00,609,Bill Delivered,Barista D
2024-05-28 08:41:00,767,Bill Delivered,Barista E
2024-05-28 08:42:00,615,Drink Prepared,Barista A
2024-05-28 08:42:00,660,Order Taken,Barista C
2024-05-28 08:42:00,715,Snack Served,Barista B
2024-05-28 08:43:00,698,Drink Served,Barista F
2024-05-28 08:43:00,767,Bill Paid,Barista E
2024-05-28 08:43:00,615,Drink Served,Barista A
2024-05-28 08:43:00,715,Bill Delivered,Barista B
2024-05-28 08:44:00,609,Bill Paid,Barista D
2024-05-28 08:44:00,768,Seated,Barista E
2024-05-28 08:45:00,660,Drink Prepared,Barista C
2024-05-28 08:45:00,698,Snack Prepared,Barista F
2024-05-28 08:45:00,615,Snack Prepared,Barista A
2024-05-28 08:45:00,715,Bill Paid,Barista B
2024-05-28 08:45:00,610,Seated,Barista D
2024-05-28 08:46:00,660,Drink Served,Barista C
2024-05-28 08:46:00,698,Snack Served,Barista F
2024-05-28 08:46:00,615,Snack Served,Barista A
2024-05-28 08:47:00,610,Order Taken,Barista D
2024-05-28 08:47:00,728,Seated,Barista B
2024-05-28 08:48:00,660,Snack Prepared,Barista C
2024-05-28 08:48:00,698,Bill Delivered,Barista F
2024-05-28 08:48:00,615,Bill Delivered,Barista A
2024-05-28 08:49:00,768,Order Taken,Barista E
2024-05-28 08:50:00,615,Bill Paid,Barista A
2024-05-28 08:51:00,610,Drink Prepared,Barista D
2024-05-28 08:51:00,660,Snack Served,Barista C
2024-05-28 08:51:00,698,Bill Paid,Barista F
2024-05-28 08:52:00,728,Order Taken,Barista B
2024-05-28 08:52:00,610,Drink Served,Barista D
2024-05-28 08:52:00,660,Bill Delivered,Barista C
2024-05-28 08:53:00,628,Seated,Barista A
2024-05-28 08:54:00,768,Drink Prepared,Barista E
2024-05-28 08:54:00,701,Seated,Barista F
2024-05-28 08:54:00,660,Bill Paid,Barista C
2024-05-28 08:55:00,663,Seated,Barista C
2024-05-28 08:56:00,768,Drink Served,Barista E
2024-05-28 08:56:00,701,Order Taken,Barista F
2024-05-28 08:57:00,610,Snack Prepared,Barista D
2024-05-28 08:58:00,728,Drink Prepared,Barista B
2024-05-28 08:58:00,628,Order Taken,Barista A
2024-05-28 08:58:00,768,Snack Prepared,Barista E
2024-05-28 09:00:00,663,Order Taken,Barista C
2024-05-28 09:00:00,610,Snack Served,Barista D
2024-05-28 09:00:00,728,Drink Served,Barista B
2024-05-28 09:01:00,628,Drink Prepared,Barista A
2024-05-28 09:01:00,768,Snack Served,Barista E
2024-05-28 09:01:00,610,Bill Delivered,Barista D
2024-05-28 09:02:00,701,Drink Prepared,Barista F
2024-05-28 09:02:00,768,Bill Delivered,Barista E
2024-05-28 09:02:00,610,Bill Paid,Barista D
2024-05-28 09:03:00,701,Drink Served,Barista F
2024-05-28 09:03:00,611,Seated,Barista D
2024-05-28 09:04:00,628,Drink Served,Barista A
2024-05-28 09:04:00,768,Bill Paid,Barista E
2024-05-28 09:05:00,728,Snack Prepared,Barista B
2024-05-28 09:05:00,611,Order Taken,Barista D
2024-05-28 09:06:00,663,Drink Prepared,Barista C
2024-05-28 09:06:00,728,Snack Served,Barista B
2024-05-28 09:07:00,770,Seated,Barista E
2024-05-28 09:07:00,663,Drink Served,Barista C
2024-05-28 09:08:00,701,Snack Prepared,Barista F
2024-05-28 09:08:00,728,Bill Delivered,Barista B
2024-05-28 09:09:00,628,Snack Prepared,Barista A
2024-05-28 09:09:00,701,Snack Served,Barista F
2024-05-28 09:09:00,728,Bill Paid,Barista B
2024-05-28 09:10:00,611,Drink Prepared,Barista D
2024-05-28 09:10:00,770,Order Taken,Barista E
2024-05-28 09:10:00,701,Bill Delivered,Barista F
2024-05-28 09:11:00,628,Snack Served,Barista A
2024-05-28 09:11:00,732,Seated,Barista B
2024-05-28 09:12:00,663,Snack Prepared,Barista C
2024-05-28 09:12:00,611,Drink Served,Barista D
2024-05-28 09:12:00,701,Bill Paid,Barista F
2024-05-28 09:12:00,628,Bill Delivered,Barista A
2024-05-28 09:13:00,663,Snack Served,Barista C
2024-05-28 09:13:00,628,Bill Paid,Barista A
2024-05-28 09:14:00,611,Snack Prepared,Barista D
2024-05-28 09:14:00,702,Seated,Barista F
2024-05-28 09:15:00,663,Bill Delivered,Barista C
2024-05-28 09:15:00,631,Seated,Barista A
2024-05-28 09:15:00,611,Snack Served,Barista D
2024-05-28 09:16:00,770,Drink Prepared,Barista E
2024-05-28 09:16:00,732,Order Taken,Barista B
2024-05-28 09:16:00,702,Order Taken,Barista F
2024-05-28 09:16:00,663,Bill Paid,Barista C
2024-05-28 09:16:00,611,Bill Delivered,Barista D
2024-05-28 09:17:00,611,Bill Paid,Barista D
2024-05-28 09:17:00,668,Seated,Barista C
